"ID_2","NAME_2","population_2010"
2383,"Davison",16693
2384,"Day",4956
2385,"Deuel",6027
2386,"Dewey",6315
2387,"Douglas",3689
2388,"Edmunds",2930
2389,"Fall River",7347
2390,"Faulk",1869
2391,"Grant",5939
2392,"Gregory",4283
2393,"Haakon",1981
2394,"Hamlin",4343
2395,"Hand",3387
2396,"Hanson",4703
2397,"Harding",1232
2398,"Hughes",2022
2399,"Hutchinson",3228
2400,"Hyde",1768
2401,"Jackson",2732
2402,"Jerauld",2966
2403,"Jones",1263
2404,"Kingsbury",2708
2405,"Lake",10066
2406,"Lawrence",24735
2407,"Lincoln",49867
2408,"Lyman",5218
2409,"Marshall",5255
2410,"McCook",3041
2411,"McPherson",3339
2412,"Meade",3736
2413,"Mellette",1511
2414,"Miner",3522
2415,"Minnehaha",161503
2416,"Moody",15803
2417,"Pennington",120851
2418,"Perkins",4141
2419,"Potter",2222
2420,"Roberts",13133
2421,"Sanborn",3118
2422,"Shannon",14156
2423,"Spink",5729
2424,"Stanley",18191
2425,"Sully",2112
2426,"Todd",10106
2427,"Tripp",6009
2428,"Turner",8687
2429,"Union",11183
2430,"Walworth",446
2431,"Yankton",25928
2432,"Ziebach",1944
2433,"Anderson",102961
2434,"Bedford",68151
2435,"Benton",18520
2436,"Bledsoe",12698
2437,"Blount",63268
2438,"Bradley",89286
2439,"Campbell",31982
2440,"Cannon",11591
2441,"Carroll",27429
2442,"Carter",51928
2443,"Cheatham",55847
2444,"Chester",16330
2445,"Claiborne",20722
2446,"Clay",62015
2447,"Cocke",23862
2448,"Coffee",68547
2449,"Crockett",9761
2450,"Cumberland",65245
2451,"Davidson",694667
2452,"Decatur",10680
2453,"DeKalb",17898
2454,"Dickson",32869
2455,"Dyer",32242
2456,"Fayette",144483
2457,"Fentress",12686
2458,"Franklin",29578
2459,"Gibson",59718
2460,"Giles",35085
2461,"Grainger",16440
2462,"Greene",82264
2463,"Grundy",9292
2464,"Hamblen",138287
2465,"Hamilton",320413
2466,"Hancock",72037
2467,"Hardeman",33648
2468,"Hardin",20475
2469,"Hawkins",43206
2470,"Haywood",21804
2471,"Henderson",18431
2472,"Henry",28524
2473,"Hickman",32047
2474,"Houston",36980
2475,"Humphreys",23041
2476,"Jackson",9935
2477,"Jefferson",109000
2478,"Johnson",17703
2479,"Knox",492567
2480,"Lake",63926
2481,"Lauderdale",29460
2482,"Lawrence",38347
2483,"Lewis",4812
2484,"Lincoln",32266
2485,"Loudon",322085
2486,"Macon",31524
2487,"Madison",96412
2488,"Marion",19521
2489,"Marshall",28530
2490,"Maury",77591
2491,"McMinn",54995
2492,"McNairy",33161
2493,"Meigs",18358
2494,"Monroe",61603
2495,"Montgomery",181164
2496,"Moore",91123
2497,"Morgan",11260
2498,"Obion",31543
2499,"Overton",21325
2500,"Perry",4990
2501,"Pickett",29852
2502,"Polk",18529
2503,"Putnam",76332
2504,"Rhea",17347
2505,"Roane",73040
2506,"Robertson",68388
2507,"Rutherford",162311
2508,"Scott",16763
2509,"Sequatchie",13430
2510,"Sevier",91511
2511,"Shelby",891063
2512,"Smith",19689
2513,"Stewart",23290
2514,"Sullivan",439412
2515,"Sumner",219602
2516,"Tipton",29551
2517,"Trousdale",13480
2518,"Unicoi",21772
2519,"Union",9824
2520,"Van Buren",5735
2521,"Warren",36113
2522,"Washington",169200
2523,"Wayne",21697
2524,"Weakley",44083
2525,"White",28098
2526,"Williamson",217687
2527,"Wilson",71869
2528,"Anderson",55281
2529,"Andrews",17633
2530,"Angelina",80340
2531,"Aransas",837
2532,"Archer",2496
2533,"Armstrong",2590
2534,"Atascosa",48452
2535,"Austin",33696
2536,"Bailey",7566
2537,"Bandera",23581
2538,"Bastrop",70574
2539,"Baylor",3577
2540,"Bee",30571
2541,"Bell",253350
2542,"Bexar",1709742
2543,"Blanco",9387
2544,"Borden",956
2545,"Bosque",15742
2546,"Bowie",118396
2547,"Brazoria",146522
2548,"Brazos",185491
2549,"Brewster",9008
2550,"Briscoe",1742
2551,"Brooks",6959
2552,"Brown",38022
2553,"Burleson",18997
2554,"Burnet",61709
2555,"Caldwell",107493
2556,"Calhoun",19094
2557,"Callahan",62286
2558,"Cameron",504756
2559,"Camp",73090
2560,"Carson",4003
2561,"Cass",32111
2562,"Castro",8352
2563,"Chambers",86455
2564,"Cherokee",98055
2565,"Childress",7281
2566,"Clay",33348
2567,"Cochran",2993
2568,"Coke",2828
2569,"Coleman",8354
2570,"Collin",497734
2571,"Collingsworth",5313
2572,"Colorado",17793
2573,"Comal",55773
2574,"Comanche",14245
2575,"Concho",3598
2576,"Cooke",29955
2577,"Coryell",135829
2578,"Cottle",1527
2579,"Crane",7647
2580,"Crockett",3653
2581,"Crosby",4407
2582,"Culberson",2435
2583,"Dallam",10262
2584,"Dallas",2390146
2585,"Dawson",14630
2586,"Deaf Smith",19763
2587,"Delta",7173
2588,"Denton",868471
2589,"Dewitt",16178
2590,"Dickens",628
2591,"Dimmit",18125
2592,"Donley",4723
2593,"Duval",12650
2594,"Eastland",16329
2595,"Ector",134615
2596,"Edwards",3264
2597,"El Paso",706862
2598,"Ellis",102905
2599,"Erath",37679
2600,"Falls",18169
2601,"Fannin",54677
2602,"Fayette",14262
2603,"Fisher",4210
2604,"Floyd",6293
2605,"Foard",1214
2606,"Fort Bend",983759
2607,"Franklin",4817
2608,"Freestone",28409
2609,"Frio",11365
2610,"Gaines",22622
2611,"Galveston",237467
2612,"Garza",6343
2613,"Gillespie",18241
2614,"Glasscock",714
2615,"Goliad",7566
2616,"Gonzales",25004
2617,"Gray",978
2618,"Grayson",105549
2619,"Gregg",75019
2620,"Grimes",37689
2621,"Guadalupe",136559
2622,"Hale",37173
2623,"Hall",3242
2624,"Hamilton",9648
2625,"Hansford",5851
2626,"Hardeman",1297
2627,"Hardin",54071
2628,"Harris",3687444
2629,"Harrison",88693
2630,"Hartley",1322
2631,"Haskell",8936
2632,"Hays",298276
2633,"Hemphill",4266
2634,"Henderson",32467
2635,"Hidalgo",800621
2636,"Hill",46717
2637,"Hockley",25571
2638,"Hood",53068
2639,"Hopkins",29324
2640,"Houston",20827
2641,"Howard",35240
2642,"Hudspeth",4239
2643,"Hunt",81443
2644,"Hutchinson",17890
2645,"Irion",1452
2646,"Jack",9077
2647,"Jackson",13147
2648,"Jasper",19832
2649,"Jeff Davis",2368
2650,"Jefferson",266551
2651,"Jim Hogg",172
2652,"Jim Wells",38324
2653,"Johnson",109001
2654,"Jones",22617
2655,"Karnes",12876
2656,"Kaufman",110795
2657,"Kendall",41046
2658,"Kenedy",1311
2659,"Kent",2356
2660,"Kerr",52898
2661,"Kimble",5309
2662,"King",207
2663,"Kinney",5205
2664,"Kleberg",10396
2665,"Knox",558
2666,"La Salle",11644
2667,"Lamar",48048
2668,"Lamb",14416
2669,"Lampasas",15064
2670,"Lavaca",34111
2671,"Lee",18961
2672,"Leon",16586
2673,"Liberty",51443
2674,"Limestone",13612
2675,"Lipscomb",1825
2676,"Live Oak",7957
2677,"Llano",6215
2678,"Loving",61
2679,"Lubbock",245414
2680,"Lynn",28362
2681,"Madison",13166
2682,"Marion",22650
2683,"Martin",87882
2684,"Mason",4075
2685,"Matagorda",41456
2686,"Maverick",48514
2687,"McCulloch",8171
2688,"McLennan",235397
2689,"McMullen",2357
2690,"Medina",61681
2691,"Menard",1972
2692,"Midland",50069
2693,"Milam",27039
2694,"Mills",5026
2695,"Mitchell",8512
2696,"Montague",17143
2697,"Montgomery",475635
2698,"Moore",22299
2699,"Morris",29109
2700,"Motley",1281
2701,"Nacogdoches",62173
2702,"Navarro",58239
2703,"Newton",27195
2704,"Nolan",15936
2705,"Nueces",283372
2706,"Ochiltree",11684
2707,"Oldham",1185
2708,"Orange",56099
2709,"Palo Pinto",33186
2710,"Panola",18737
2711,"Parker",151053
2712,"Parmer",9610
2713,"Pecos",14932
2714,"Polk",37678
2715,"Potter",16099
2716,"Presidio",31357
2717,"Rains",10854
2718,"Randall",226585
2719,"Reagan",3680
2720,"Real",2010
2721,"Red River",9690
2722,"Reeves",14162
2723,"Refugio",4948
2724,"Roberts",21156
2725,"Robertson",15758
2726,"Rockwall",96281
2727,"Runnels",10928
2728,"Rusk",40233
2729,"Sabine",6110
2730,"San Augustine",12653
2731,"San Jacinto",46891
2732,"San Patricio",124630
2733,"San Saba",5492
2734,"Schleicher",3407
2735,"Scurry",16886
2736,"Shackelford",3752
2737,"Shelby",24189
2738,"Sherman",8635
2739,"Smith",151652
2740,"Somervell",4195
2741,"Starr",70184
2742,"Stephens",9866
2743,"Sterling",1168
2744,"Stonewall",1467
2745,"Sutton",4373
2746,"Swisher",8513
2747,"Tarrant",1948089
2748,"Taylor",83663
2749,"Terrell",1226
2750,"Terry",17917
2751,"Throckmorton",1552
2752,"Titus",45566
2753,"Tom Green",110495
2754,"Travis",910534
2755,"Trinity",33537
2756,"Tyler",23162
2757,"Upshur",106590
2758,"Upton",3457
2759,"Uvalde",24667
2760,"Val Verde",175679
2761,"Van Zandt",58438
2762,"Victoria",88243
2763,"Walker",63758
2764,"Waller",140462
2765,"Ward",10542
2766,"Washington",31117
2767,"Webb",230554
2768,"Wharton",37177
2769,"Wheeler",2459
2770,"Wichita",118140
2771,"Wilbarger",14205
2772,"Willacy",4546
2773,"Williamson",309182
2774,"Wilson",74795
2775,"Winkler",6849
2776,"Wise",49861
2777,"Wood",46327
2778,"Yoakum",2356
2779,"Young",17985
2780,"Zapata",8289
2781,"Zavala",3390
2782,"Beaver",5569
2783,"Box Elder",67999
2784,"Cache",112839
2785,"Carbon",21114
2786,"Daggett",1112
2787,"Davis",567704
2788,"Duchesne",13527
2789,"Emery",10429
2790,"Garfield",6498
2791,"Grand",9947
2792,"Iron",49157
2793,"Juab",21993
2794,"Kane",9777
2795,"Millard",11978
2796,"Morgan",12250
2797,"Piute",610
2798,"Rich",3299
2799,"Salt Lake",904035
2800,"San Juan",14830
2801,"Sanpete",28280
2802,"Sevier",20153
2803,"Summit",5166
2804,"Tooele",56619
2805,"Uintah",38004
2806,"Utah",542721
2807,"Wasatch",35154
2808,"Washington",133232
2809,"Wayne",2711
2810,"Weber",57402
2811,"Addison",50458
2812,"Bennington",36529
2813,"Caledonia",36044
2814,"Chittenden",149696
2815,"Essex",8200
2816,"Franklin",38831
2817,"Grand Isle",45101
2818,"Lamoille",27518
2819,"Orange",32367
2820,"Orleans",27211
2821,"Rutland",63894
2822,"Washington",57442
2823,"Windham",36678
2824,"Windsor",64973
2825,"Accomack",29333
2826,"Albemarle",147179
2827,"Alexandria",1308247
2828,"Alleghany",26233
2829,"Amelia",7562
2830,"Amherst",26075
2831,"Appomattox",20278
2832,"Arlington",1308247
2833,"Augusta",113693
2834,"Bath",3238
2835,"Bedford City",60399
2836,"Bedford",81520
2837,"Bland",5879
2838,"Botetourt",148408
2839,"Bristol",72089
2840,"Brunswick",17195
2841,"Buchanan",22290
2842,"Buckingham",15374
2843,"Buena Vista",31869
2844,"Campbell",33959
2845,"Caroline",48374
2846,"Carroll",62803
2847,"Charles City",15755
2848,"Charlotte",12263
2849,"Charlottesville",135072
2850,"Chesapeake",114338
2851,"Chesterfield",374226
2852,"Clarke",25260
2853,"Clifton Forge City",18099
2854,"Colonial Heights",266344
2855,"Covington",27259
2856,"Craig",8902
2857,"Culpeper",124855
2858,"Cumberland",26047
2859,"Danville",67942
2860,"Dickenson",13378
2861,"Dinwiddie",20078
2862,"Emporia",16264
2863,"Essex",11257
2864,"Fairfax City",606971
2865,"Fairfax",606971
2866,"Falls Church",1308247
2867,"Fauquier",48562
2868,"Floyd",9449
2869,"Fluvanna",38627
2870,"Franklin",116888
2871,"Frederick",103233
2872,"Fredericksburg",220357
2873,"Galax",26732
2874,"Giles",25129
2875,"Gloucester",60258
2876,"Goochland",327901
2877,"Grayson",16005
2878,"Greene",166794
2879,"Greensville",20773
2880,"Halifax",40908
2881,"Hampton",651137
2882,"Hanover",328634
2883,"Harrisonburg",89401
2884,"Henrico",266482
2885,"Henry",56886
2886,"Highland",2987
2887,"Hopewell",192148
2888,"Isle of Wight",50285
2889,"James City",42392
2890,"King and Queen",9861
2891,"King George",189875
2892,"King William",8234
2893,"Lancaster",16258
2894,"Lee",67251
2895,"Lexington",19061
2896,"Loudoun",110230
2897,"Louisa",33466
2898,"Lunenburg",16092
2899,"Lynchburg",115998
2900,"Madison",41982
2901,"Manassas Park",606971
2902,"Manassas",1085042
2903,"Martinsville",56886
2904,"Mathews",35266
2905,"Mecklenburg",31489
2906,"Middlesex",10816
2907,"Montgomery",80084
2908,"Nelson",23154
2909,"New Kent",18285
2910,"Newport News",763110
2911,"Norfolk",889606
2912,"Northampton",7235
2913,"Northumberland",8910
2914,"Norton",20253
2915,"Nottoway",14927
2916,"Orange",25759
2917,"Page",12950
2918,"Patrick",24042
2919,"Petersburg",74196
2920,"Pittsylvania",43907
2921,"Poquoson",263643
2922,"Portsmouth",387494
2923,"Powhatan",27521
2924,"Prince Edward",9512
2925,"Prince George",74196
2926,"Prince William",440515
2927,"Pulaski",57760
2928,"Radford",42398
2929,"Rappahannock",11596
2930,"Richmond",10539
2931,"Roanoke City",276401
2932,"Roanoke",55872
2933,"Rockbridge",22820
2934,"Rockingham",128871
2935,"Russell",31768
2936,"Salem",55872
2937,"Scott",147960
2938,"Shenandoah",52541
2939,"Smyth",32411
2940,"Southampton",22450
2941,"Spotsylvania",60624
2942,"Stafford",136896
2943,"Staunton",50578
2944,"Suffolk",54627
2945,"Surry",24279
2946,"Sussex",10120
2947,"Tazewell",48791
2948,"Virginia Beach",502112
2949,"Warren",34150
2950,"Washington",46868
2951,"Waynesboro",49126
2952,"Westmoreland",22913
2953,"Williamsburg",172231
2954,"Winchester",87152
2955,"Wise",17853
2956,"Wythe",31384
2957,"York",478266
2958,"Adams",21158
2959,"Asotin",36549
2960,"Benton",211183
2961,"Chelan",93109
2962,"Clallam",32837
2963,"Clark",909410
2964,"Columbia",5186
2965,"Cowlitz",96068
2966,"Douglas",15134
2967,"Ferry",10928
2968,"Franklin",40519
2969,"Garfield",2048
2970,"Grant",77127
2971,"Grays Harbor",52242
2972,"Island",52967
2973,"Jefferson",9298
2974,"King",881934
2975,"Kitsap",198567
2976,"Kittitas",41860
2977,"Klickitat",30759
2978,"Lewis",62951
2979,"Lincoln",11854
2980,"Mason",63391
2981,"Okanogan",43806
2982,"Pacific",11984
2983,"Pend Oreille",18801
2984,"Pierce",669192
2985,"San Juan",35825
2986,"Skagit",150653
2987,"Skamania",7083
2988,"Snohomish",524204
2989,"Spokane",465375
2990,"Stevens",46387
2991,"Thurston",245826
2992,"Wahkiakum",1669
2993,"Walla Walla",56186
2994,"Whatcom",140613
2995,"Whitman",56022
2996,"Yakima",253378
2997,"Barbour",20384
2998,"Berkeley",35711
2999,"Boone",36084
3000,"Braxton",17850
3001,"Brooke",159991
3002,"Cabell",134193
3003,"Calhoun",6069
3004,"Clay",6225
3005,"Doddridge",8011
3006,"Fayette",24863
3007,"Gilmer",7098
3008,"Grant",12825
3009,"Greenbrier",32578
3010,"Hampshire",28707
3011,"Hancock",136420
3012,"Hardy",11607
3013,"Harrison",73594
3014,"Jackson",41903
3015,"Jefferson",93515
3016,"Kanawha",217328
3017,"Lewis",4348
3018,"Lincoln",9278
3019,"Logan",37065
3020,"Marion",9737
3021,"Marshall",25940
3022,"Mason",36095
3023,"McDowell",37085
3024,"Mercer",50745
3025,"Mineral",28142
3026,"Mingo",39859
3027,"Monongalia",112916
3028,"Monroe",14040
3029,"Morgan",29012
3030,"Nicholas",15806
3031,"Ohio",71501
3032,"Pendleton",5879
3033,"Pleasants",9740
3034,"Pocahontas",7829
3035,"Preston",31197
3036,"Putnam",15719
3037,"Raleigh",92535
3038,"Randolph",29197
3039,"Ritchie",8026
3040,"Roane",21797
3041,"Summers",9995
3042,"Taylor",55475
3043,"Tucker",7082
3044,"Tyler",8633
3045,"Upshur",22924
3046,"Wayne",9565
3047,"Webster",15088
3048,"Wetzel",21786
3049,"Wirt",11261
3050,"Wood",27675
3051,"Wyoming",24523
3052,"Adams",25210
3053,"Ashland",6016
3054,"Barron",52227
3055,"Bayfield",7881
3056,"Brown",229962
3057,"Buffalo",43144
3058,"Burnett",13302
3059,"Calumet",113053
3060,"Chippewa",148590
3061,"Clark",44298
3062,"Columbia",60022
3063,"Crawford",23179
3064,"Dane",504700
3065,"Dodge",77539
3066,"Door",20486
3067,"Douglas",61769
3068,"Dunn",43561
3069,"Eau Claire",23701
3070,"Florence",22674
3071,"Fond du Lac",115132
3072,"Forest",6130
3073,"Grant",72662
3074,"Green Lake",6366
3075,"Green",28939
3076,"Iowa",43365
3077,"Iron",2469
3078,"Jackson",24020
3079,"Jefferson",131715
3080,"Juneau",16301
3081,"Kenosha",271350
3082,"Kewaunee",19182
3083,"La Crosse",88152
3084,"Lafayette",31412
3085,"Lake Michigan",602189
3086,"Lake Superior",15194
3087,"Langlade",25051
3088,"Lincoln",32774
3089,"Manitowoc",66884
3090,"Marathon",107616
3091,"Marinette",21975
3092,"Marquette",7476
3093,"Menominee",18138
3094,"Milwaukee",279633
3095,"Monroe",51085
3096,"Oconto",35157
3097,"Oneida",53342
3098,"Outagamie",155007
3099,"Ozaukee",53454
3100,"Pepin",9237
3101,"Pierce",8521
3102,"Polk",56120
3103,"Portage",73553
3104,"Price",13490
3105,"Racine",835910
3106,"Richland",13574
3107,"Rock",126948
3108,"Rusk",14419
3109,"Saint Croix",96854
3110,"Sauk",77929
3111,"Sawyer",14447
3112,"Shawano",23598
3113,"Sheboygan",91826
3114,"Taylor",30032
3115,"Trempealeau",18546
3116,"Vernon",33473
3117,"Vilas",6809
3118,"Walworth",94258
3119,"Washburn",14023
3120,"Washington",105554
3121,"Waukesha",689785
3122,"Waupaca",55409
3123,"Waushara",18719
3124,"Winnebago",99435
3125,"Wood",76291
3126,"Albany",36400
3127,"Big Horn",10160
3128,"Campbell",46361
3129,"Carbon",16411
3130,"Converse",13938
3131,"Crook",6824
3132,"Fremont",40113
3133,"Goshen",15396
3134,"Hot Springs",4625
3135,"Johnson",8345
3136,"Laramie",91643
3137,"Lincoln",13839
3138,"Natrona",75525
3139,"Niobrara",2722
3140,"Park",29502
3141,"Platte",6983
3142,"Sheridan",29358
3143,"Sublette",10817
3144,"Sweetwater",43292
3145,"Teton",20807
3146,"Uinta",19988
3147,"Washakie",8938
3148,"Weston",7489
